BUNDLE;GZIP;SIZE
apps/frontend-js/frontend-js-codemirror-web/__liferay__/css/codemirror$lib$codemirror.(3CJTBG3Q).css;1632;6041
apps/frontend-js/frontend-js-codemirror-web/__liferay__/index.(RI4BWYM2).js;94753;286278
apps/frontend-js/frontend-js-components-web/__liferay__/index.(RZ45GTL3).js;28692;101414
apps/frontend-js/frontend-js-dependencies-web/__liferay__/css/cropperjs$dist$cropper.(JOLASEJY).css;1282;3797
apps/frontend-js/frontend-js-dependencies-web/__liferay__/css/highlight.js$styles$monokai-sublime.(WNHBMVV3).css;433;859
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/@liferay$js-api.(LNNUDLD7).js;405;639
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/@liferay$js-api$data-set.(RNHUUJV7).js;498;967
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/axe-core.(CYM45NLR).js;161639;588823
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/clipboard.(Y4NYLYYX).js;3844;11543
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/cropperjs.(VQWFIXQ6).js;12638;38747
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/dagre.(FGCVF3MN).js;54778;152212
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/date-fns.(U4BTBOMV).js;28153;161500
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/dom-align.(OG4WURYH).js;5162;13408
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/fuzzy.(MII7J5YO).js;876;1700
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/graphql-hooks-memcache.(MLW65VIQ).js;1651;3951
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/graphql-hooks.(5HTLOHW5).js;3703;9749
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/highlight.js.(GJPVXDGN).js;281924;973582
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/highlight.js$lib$core.(W2T4EDHY).js;8643;22716
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/highlight.js$lib$languages$java.(AN2IHX6Y).js;1368;3174
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/highlight.js$lib$languages$javascript.(VBSPCKLJ).js;2523;5881
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/highlight.js$lib$languages$plaintext.(2BESKRM5).js;477;767
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/libphonenumber-js.(Q6MEPJWK).js;45526;193937
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/liferay-ckeditor.(NDXMCAOW).js;194312;640439
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/moment.(SBEAF2OI).js;20583;63784
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/moment$min$moment-with-locales.(XTKZ3NZS).js;80224;368918
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/numeral.(ZIYECP7P).js;4606;13018
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/object-hash.(PEKLDXBY).js;11619;35807
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/qrcode.(3GLV7O5B).js;18205;54532
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/qs.(QYHPOABW).js;4252;11430
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-dropzone.(R2SY2DA5).js;6632;18148
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-flow-renderer.(LFVRJPZA).js;51822;171382
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-helmet.(KF55AXGG).js;7054;19272
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-router.(MNSD6FHM).js;62516;188086
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-text-mask.(UOOHPOVL).js;5740;15435
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-transition-group.(KI5GDSGX).js;4802;15388
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/text-mask-addons.(CMWGB4AE).js;2755;6672
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/text-mask-core.(LX4YZDQM).js;3496;9345
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/ua-parser-js.(EK65AQD5).js;11952;26889
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/uuid.(BFPI3J5I).js;3431;8160
apps/frontend-js/frontend-js-image-editor-web/__liferay__/index.(4VOGB75N).js;28720;89891
apps/frontend-js/frontend-js-item-selector-web/__liferay__/index.(WTLSEI3E).js;11570;36242
apps/frontend-js/frontend-js-react-web/__liferay__/exports/classnames.(IPO3ZZOB).js;793;1434
apps/frontend-js/frontend-js-react-web/__liferay__/exports/formik.(NGGYGCPB).js;17193;51389
apps/frontend-js/frontend-js-react-web/__liferay__/exports/prop-types.(WJK6QBY6).js;1108;2637
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-16.(GAKM5CSX).js;3868;10462
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-18.(25RGJI46).js;3516;10071
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dnd-html5-backend.(CEIN3WOI).js;4833;17576
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dnd.(RLZM7O2L).js;15838;73542
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-16.(PPBQWSJ4).js;40382;127692
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-18.(4ZECPZTD).js;44288;137850
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-18$client.(5ALKJHOK).js;837;1776
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom.(K2M2R2DG).js;44283;137844
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom$client.(LL5TMZQF).js;832;1773
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react.(LHH6BY4D).js;3510;10065
apps/frontend-js/frontend-js-react-web/__liferay__/index.(ZLU2Z747).js;3142;7428
apps/frontend-js/frontend-js-recharts/__liferay__/exports/recharts.(EUDGNJSH).js;141113;520718
apps/frontend-js/frontend-js-spa-web/__liferay__/index.(ZOX45EGA).js;11465;39513
apps/frontend-js/frontend-js-state-web/__liferay__/index.(MN2KJG5T).js;1270;3581
apps/frontend-js/frontend-js-state-web/__liferay__/react.(5E4YAXSJ).js;596;1122
apps/frontend-js/frontend-js-tooltip-support-web/__liferay__/index.(W54GMJMO).js;552;1573
apps/frontend-js/frontend-js-walkthrough-web/__liferay__/index.(3ZUEK5WF).js;4432;11446
apps/frontend-js/frontend-js-web/__liferay__/index.(2BXUNGDV).js;6729;20342
apps/frontend-js/frontend-js-web/__liferay__/legacy.(HABLQZOY).js;962;2170
apps/frontend-taglib/frontend-taglib-clay-sample-web/__liferay__/index.(WE4HK22N).js;2461;7007
apps/frontend-taglib/frontend-taglib-clay/__liferay__/index.(66TZMA5F).js;11342;40147
apps/frontend-taglib/frontend-taglib/__liferay__/index.(6GSK5AXU).js;6341;19510
apps/frontend-theme/frontend-theme-classic-style-guide-sample-web/__liferay__/index.(OPSY5JH3).js;2035;6935
apps/headless/headless-builder/headless-builder-web/__liferay__/index.(DQT2ZIUX).js;19802;89760
apps/invitation/invitation-invite-members-web/__liferay__/index.(G6AKMSXU).js;3161;10426
apps/item-selector/item-selector-taglib/__liferay__/index.(G5J6LQJG).js;11143;36987
apps/item-selector/item-selector-upload-web/__liferay__/index.(2VPSAC3N).js;164;195
apps/item-selector/item-selector-url-web/__liferay__/index.(K4434QUM).js;1688;4138
apps/item-selector/item-selector-web/__liferay__/index.(ENIONOE3).js;799;1937
apps/journal/journal-article-dynamic-data-mapping-form-field-type/__liferay__/index.(24DB2J2W).js;1388;3278
apps/journal/journal-content-web/__liferay__/index.(DCL55H74).js;1133;2516
apps/journal/journal-taglib/__liferay__/index.(5VK3B6FM).js;722;1425
apps/journal/journal-web/__liferay__/index.(VAT4OX4X).js;24152;95515
apps/knowledge-base/knowledge-base-web/__liferay__/index.(VHQBQ4BN).js;8566;28964
apps/launch/launch-web/__liferay__/index.(AP7U3Y5T).js;4849;17968
apps/layout/layout-admin-web/__liferay__/index.(2H2CR52O).js;19998;71354
apps/layout/layout-content-page-editor-web/__liferay__/index.(RF2B4XF6).js;168425;636165
apps/layout/layout-content-web/__liferay__/index.(NOPKEPPR).js;5552;16760
apps/layout/layout-dynamic-data-mapping-form-field-type/__liferay__/index.(TK5JSX2Z).js;1361;3218
apps/layout/layout-js-components-web/__liferay__/index.(QKP2P3GO).js;22824;77264
apps/layout/layout-locked-layouts-web/__liferay__/index.(3SSCY5L6).js;722;1302
apps/layout/layout-page-template-admin-web/__liferay__/index.(6R5QDAOW).js;6535;29049
apps/layout/layout-page-template-item-selector-web/__liferay__/index.(BNV3TODS).js;1889;4681
apps/layout/layout-reports-web/__liferay__/index.(S5JK7Y4P).js;10057;36381
apps/layout/layout-seo-web/__liferay__/index.(6TCPJUYR).js;5297;18195
apps/layout/layout-set-prototype-web/__liferay__/index.(UQ6SAIZF).js;878;2146
apps/layout/layout-taglib/__liferay__/index.(TA3D5HJS).js;4782;14837
apps/layout/layout-taglib/__liferay__/render.(EC4QRLEI).js;4115;10806
apps/layout/layout-type-controller/layout-type-controller-embedded/__liferay__/index.(CYKLSJP2).js;283;399
apps/layout/layout-type-controller/layout-type-controller-panel/__liferay__/index.(7HIPD7AP).js;1557;3713
apps/layout/layout-utility-page/layout-utility-page-terms-of-use/__liferay__/index.(7SNOKCMH).js;287;372
apps/map/map-common/__liferay__/index.(3HZAM2H2).js;2634;8211
apps/map/map-google-maps/__liferay__/index.(7R6AEISQ).js;2005;5874
apps/map/map-openstreetmap/__liferay__/index.(Z262JX3Z).js;43669;149326
apps/marketplace/marketplace-js-components-web/__liferay__/index.(UXCN3EOM).js;9649;32528
apps/marketplace/marketplace-settings-web/__liferay__/index.(QB6FR5C7).js;2246;6241
apps/marketplace/marketplace-store-web/__liferay__/index.(G252ZZJL).js;65;45
apps/mcp/mcp-server-web/__liferay__/index.(NXGWWG5G).js;12631;47333
apps/message-boards/message-boards-web/__liferay__/index.(TQ477FZR).js;2601;8369
apps/my-subscriptions/my-subscriptions-web/__liferay__/index.(55O3HU5V).js;384;507
apps/notification/notification-web/__liferay__/index.(QSIXRMNU).js;9216;36574
apps/notifications/notifications-web/__liferay__/index.(WTC5WMR3).js;474;747
apps/oauth-client/oauth-client-admin-web/__liferay__/index.(CQ5FKYBX).js;657;1416
apps/oauth2-provider/oauth2-provider-web/__liferay__/client.(P72AU4QH).js;1715;4220
apps/oauth2-provider/oauth2-provider-web/__liferay__/global.(RI4GBHHA).js;1618;3841
apps/oauth2-provider/oauth2-provider-web/__liferay__/index.(4R6YERPG).js;2399;8218
apps/object/object-dynamic-data-mapping-form-field-type/__liferay__/index.(L7Q5H6RZ).js;10921;32559
apps/object/object-js-components-web/__liferay__/index.(CQSCPVIR).js;19952;72122
apps/object/object-web/__liferay__/index.(QJDF6F36).js;101336;444472
apps/password-policies-admin/password-policies-admin-web/__liferay__/index.(QBXX564O).js;970;2361
apps/portal-instances/portal-instances-web/__liferay__/index.(PLJ7ONQW).js;1815;7544
apps/portal-search/portal-search-admin-web/__liferay__/index.(JRJY62UJ).js;7369;25535
apps/portal-search/portal-search-web/__liferay__/index.(32WXU7FD).js;21121;101667
apps/portal-search/portal-search-web/__liferay__/search-bar.(CXM4LQ4K).js;4829;14334
apps/portal-security/portal-security-script-management-web/__liferay__/index.(KLHKEVAY).js;2496;7118
apps/portal-settings/portal-settings-web/__liferay__/index.(XGLC6YHX).js;365;556
apps/portal-template/portal-template-react-renderer-impl/__liferay__/index.(CTFZY4SX).js;199;217
apps/portal-workflow/portal-workflow-instance-tracker-web/__liferay__/index.(CAQRRVFY).js;4835;15471
apps/portal-workflow/portal-workflow-taglib/__liferay__/index.(BKS7RL7L).js;1440;3856
apps/portal-workflow/portal-workflow-task-web/__liferay__/index.(CF64B4JA).js;827;2315
apps/portal-workflow/portal-workflow-web/__liferay__/index.(G252ZZJL).js;65;45
apps/portal/portal-company-log-web/__liferay__/index.(3MU6HBIS).js;2657;7869
apps/portal/portal-default-permissions-web/__liferay__/index.(MC5B5PVE).js;789;2137
apps/portlet-configuration/portlet-configuration-css-web/__liferay__/index.(XPOTP4OT).js;827;1573
apps/portlet-configuration/portlet-configuration-web/__liferay__/index.(U7MG7BBT).js;1709;4644
apps/product-analytics/product-analytics-web/__liferay__/index.(2XYID6ZY).js;413;706
apps/product-navigation/product-navigation-applications-menu-web/__liferay__/index.(LFLIZENB).js;3477;10186
apps/product-navigation/product-navigation-control-menu-web/__liferay__/index.(6H3ACJ76).js;5841;18386
apps/product-navigation/product-navigation-omni-search-web/__liferay__/index.(AI655C4K).js;3292;8660
apps/product-navigation/product-navigation-product-menu-web/__liferay__/index.(R2YWG4RN).js;6214;20935
apps/product-navigation/product-navigation-simulation-device/__liferay__/index.(RPOCQFF5).js;3640;11103
apps/product-navigation/product-navigation-site-administration/__liferay__/index.(6OJXMHDE).js;238;351
apps/product-navigation/product-navigation-taglib/__liferay__/index.(XVV4V55Q).js;1920;4714
apps/product-navigation/product-navigation-user-personal-bar-web/__liferay__/index.(QOS6OVOJ).js;758;1361
apps/questions/questions-web/__liferay__/index.(RKW6SC24).js;31370;128555
apps/ratings/ratings-taglib/__liferay__/index.(XY57QRBS).js;4921;15793
apps/redirect/redirect-web/__liferay__/index.(L7T2TYYH).js;4708;14877
apps/roles/roles-admin-web/__liferay__/index.(GPKVN47E).js;3376;9247
apps/saved-content/saved-content-taglib/__liferay__/index.(DXJEFZPM).js;1408;3134
apps/segments/segments-simulation-web/__liferay__/index.(OJEUZTGW).js;2531;7673
apps/segments/segments-web/__liferay__/index.(6YOUSQOA).js;17708;62101
apps/server/server-admin-web/__liferay__/index.(ECE6ACT4).js;3225;10212
apps/sharing/sharing-taglib/__liferay__/index.(D6DPUBAP).js;1785;5342
apps/sharing/sharing-web/__liferay__/index.(KUKZSBL3).js;5132;16032
apps/site-navigation/site-navigation-admin-web/__liferay__/index.(IVQ3XMXL).js;12770;43860
apps/site-navigation/site-navigation-item-selector-web/__liferay__/index.(5A774DRY).js;2062;5025
apps/site-navigation/site-navigation-menu-item-asset-vocabulary/__liferay__/index.(XWDSH4VN).js;3500;11290
apps/site-navigation/site-navigation-menu-item-display-page/__liferay__/index.(SJU5TZKX).js;3048;9119
apps/site-navigation/site-navigation-menu-item-layout/__liferay__/index.(DKLZAQ5O).js;622;1207
apps/site-navigation/site-navigation-menu-web/__liferay__/index.(FZBEQLG5).js;1222;3365
apps/site-navigation/site-navigation-taglib/__liferay__/index.(VMM62DOW).js;982;2011
apps/site/site-admin-web/__liferay__/index.(IFJDTI36).js;3616;10365
apps/site/site-cms-site-initializer/__liferay__/index.(GMUFXDMK).js;165754;665358
apps/site/site-dsr-site-initializer/__liferay__/index.(IZUZW4HZ).js;26226;96556
apps/site/site-memberships-web/__liferay__/index.(ESNNJ5FC).js;2042;9296
apps/site/site-my-sites-web/__liferay__/index.(ILKQGWBO).js;268;355
apps/site/site-pim-site-initializer/__liferay__/index.(EWZ2QZF7).js;3416;10357
apps/site/site-sitemap-web/__liferay__/index.(NARJBG5B).js;1869;5152
apps/site/site-teams-web/__liferay__/index.(L4FXSOWO).js;814;2838
apps/social/social-bookmarks-taglib/__liferay__/index.(C4673FSG).js;425;743
apps/staging/staging-bar-web/__liferay__/index.(34KTOQUT).js;1526;4043
apps/staging/staging-processes-web/__liferay__/index.(UXOC6LTE).js;483;758
apps/staging/staging-taglib/__liferay__/index.(G4VEXCCI).js;4539;12797
apps/style-book/style-book-web/__liferay__/index.(ERREARU7).js;12120;42216
apps/template/template-taglib/__liferay__/index.(5RFLVZAK).js;1584;3828
apps/template/template-web/__liferay__/index.(5G4KUZ33).js;7778;24699
apps/translation/translation-web/__liferay__/index.(A2FZ7M4V).js;8026;30077
apps/trash/trash-taglib/__liferay__/index.(NOXIIELS).js;356;461
apps/trash/trash-web/__liferay__/index.(RZGEHFYR).js;945;2135
apps/user-associated-data/user-associated-data-web/__liferay__/index.(EINA7FYK).js;380;530
apps/user-groups-admin/user-groups-admin-web/__liferay__/index.(PP3PYT7Z).js;757;1503
apps/users-admin/users-admin-web/__liferay__/index.(H6RPVE2I).js;3976;12936
apps/wiki/wiki-web/__liferay__/index.(AIMLTCKT).js;1752;5700
dxp/apps/analytics/analytics-reports-web/__liferay__/index.(WN7PK7J4).js;14314;56493
dxp/apps/commerce/commerce-dashboard-web/__liferay__/index.(OXGX6I2R).js;3411;9310
dxp/apps/commerce/commerce-organization-web/__liferay__/index.(233H54JH).js;65800;221695
dxp/apps/commerce/commerce-shop-by-diagram-web/__liferay__/index.(MCMMVBGF).js;57249;167346
dxp/apps/content-site-generator/content-site-generator-web/__liferay__/index.(RP23N3D2).js;8156;30088
dxp/apps/document-library-opener/document-library-opener-onedrive-web/__liferay__/index.(NVSJYMNR).js;1201;2895
dxp/apps/multi-factor-authentication/multi-factor-authentication-fido2-web/__liferay__/index.(H2V3Q2IG).js;1968;4618
dxp/apps/multi-factor-authentication/multi-factor-authentication-timebased-otp-web/__liferay__/index.(GLYVXFIB).js;462;692
dxp/apps/portal-reports-engine-console/portal-reports-engine-console-web/__liferay__/index.(L5JVK7PT).js;1624;4282
dxp/apps/portal-search-tuning/portal-search-tuning-rankings-web/__liferay__/index.(XNBMUF7I).js;16086;62157
dxp/apps/portal-search-tuning/portal-search-tuning-synonyms-web/__liferay__/index.(W5V772TR).js;2122;5902
dxp/apps/portal-workflow-kaleo-forms/portal-workflow-kaleo-forms-web/__liferay__/index.(ZBVVHRGP).js;950;2428
dxp/apps/portal-workflow/portal-workflow-kaleo-designer-web/__liferay__/index.(LY6ZKPO7).js;43303;181278
dxp/apps/portal-workflow/portal-workflow-metrics-web/__liferay__/index.(4OAUWHL6).js;48105;185331
dxp/apps/scim/scim-configuration-web/__liferay__/index.(LCN3S3VT).js;390;774
dxp/apps/search-experiences/search-experiences-web/__liferay__/index.(7P7THYYW).js;46926;188215
dxp/apps/segments/segments-experiment-web/__liferay__/index.(TQLWR6DL).js;16189;62528
